NAME,total_population,median_household_income,poverty_count,labor_force_count,zcta,poverty_rate,has_sprouts,has_whole_foods
ZCTA5 75574,1402,70801,129,569,75574,9.20114122681883,No,No
ZCTA5 75601,15470,60634,2175,7055,75601,14.059469941822883,No,No
ZCTA5 75602,21343,54656,4265,10407,75602,19.983132643021133,No,No
ZCTA5 75603,6341,58750,1003,3086,75603,15.81769436997319,No,No
ZCTA5 75604,31361,66109,4872,14403,75604,15.535218902458467,No,No
ZCTA5 75605,33614,73582,3973,18002,75605,11.819479978580354,No,No
ZCTA5 75630,2622,38750,601,924,75630,22.92143401983219,No,No
ZCTA5 75631,2738,80703,279,1309,75631,10.189919649379108,No,No
ZCTA5 75633,13055,62244,1718,5989,75633,13.159708923783992,No,No
ZCTA5 75638,5041,53409,1001,2168,75638,19.85717119619123,No,No
ZCTA5 75639,2256,32727,317,1012,75639,14.051418439716311,No,No
ZCTA5 75640,5720,80833,469,2981,75640,8.199300699300698,No,No
ZCTA5 75641,101,42500,8,38,75641,7.920792079207921,No,No
ZCTA5 75642,71,-666666666,0,36,75642,0.0,No,No
ZCTA5 75643,2216,55000,283,858,75643,12.770758122743683,No,No
ZCTA5 75644,12902,54579,1846,4897,75644,14.307859246628428,No,No
ZCTA5 75645,10180,70315,1469,4292,75645,14.430255402750491,No,No
ZCTA5 75647,13026,53016,2434,5783,75647,18.685705512052817,No,No
ZCTA5 75650,9921,84531,544,5147,75650,5.483318213889729,No,No
ZCTA5 75651,2197,65030,424,1091,75651,19.299044151115158,No,No
ZCTA5 75652,13704,65905,1227,4849,75652,8.953590192644484,No,No
ZCTA5 75654,12817,58839,1442,5937,75654,11.250682687056253,No,No
ZCTA5 75656,4580,51676,633,1915,75656,13.820960698689957,No,No
ZCTA5 75657,6771,48848,1004,3050,75657,14.827942696795157,No,No
ZCTA5 75658,26,-666666666,6,10,75658,23.076923076923077,No,No
ZCTA5 75659,0,-666666666,0,0,75659,,No,No
ZCTA5 75661,2734,56600,319,1118,75661,11.66788588149232,No,No
ZCTA5 75662,24640,64717,3653,11264,75662,14.825487012987013,No,No
ZCTA5 75667,1329,68309,150,709,75667,11.286681715575622,No,No
ZCTA5 75668,2471,48214,303,900,75668,12.2622420072845,No,No
ZCTA5 75669,1041,81155,168,173,75669,16.138328530259365,No,No
ZCTA5 75670,18466,37106,5112,8214,75670,27.683309866782196,No,No
ZCTA5 75671,0,-666666666,0,0,75671,,No,No
ZCTA5 75672,16637,68853,2221,7821,75672,13.34976257738775,No,No
ZCTA5 75680,0,-666666666,0,0,75680,,No,No
ZCTA5 75681,2593,58125,414,1222,75681,15.966062475896644,No,No
ZCTA5 75682,664,53125,19,193,75682,2.86144578313253,No,No
ZCTA5 75683,3810,43531,778,1474,75683,20.41994750656168,No,No
ZCTA5 75684,8030,51629,1205,2799,75684,15.006226650062265,No,No
ZCTA5 75686,13180,55327,2993,5931,75686,22.70864946889226,No,No
ZCTA5 75687,0,-666666666,0,0,75687,,No,No
ZCTA5 75689,201,95724,16,140,75689,7.960199004975125,No,No
ZCTA5 75691,4547,81667,772,2373,75691,16.97822740268309,No,No
ZCTA5 75692,4830,60705,697,2061,75692,14.43064182194617,No,No
ZCTA5 75693,6128,92938,687,3171,75693,11.21083550913838,No,No
ZCTA5 75694,0,-666666666,0,0,75694,,No,No
ZCTA5 75701,34822,59107,5218,17866,75701,14.984779736947907,Yes,No
ZCTA5 75702,27775,48485,5396,12665,75702,19.42754275427543,No,No
ZCTA5 75703,43682,77858,3824,22869,75703,8.754177922256307,No,No
ZCTA5 75704,9284,55967,1220,4758,75704,13.140887548470486,No,No
ZCTA5 75705,2348,70850,297,1068,75705,12.649063032367971,No,No
ZCTA5 75706,11334,63477,2154,5058,75706,19.00476442562202,No,No
ZCTA5 75707,15724,79764,1215,7509,75707,7.72704146527601,No,No
ZCTA5 75708,10155,79864,962,5184,75708,9.47316592811423,No,No
ZCTA5 75709,5031,71013,460,2786,75709,9.143311468892865,No,No
ZCTA5 75711,163,-666666666,0,54,75711,0.0,No,No
ZCTA5 75750,3291,70109,343,1525,75750,10.422364023093285,No,No
ZCTA5 75751,17989,59399,2662,8172,75751,14.797932069598088,No,No
ZCTA5 75752,7573,62135,553,3110,75752,7.302258021919979,No,No
ZCTA5 75754,7460,87846,443,3256,75754,5.938337801608579,No,No
ZCTA5 75755,4982,52913,1029,2281,75755,20.65435568044962,No,No
ZCTA5 75756,4299,79688,422,2295,75756,9.81623633403117,No,No
ZCTA5 75757,13430,79070,1044,5807,75757,7.773641102010425,No,No
ZCTA5 75758,9131,59727,1136,3956,75758,12.441134596429745,No,No
ZCTA5 75759,139,25156,59,55,75759,42.44604316546763,No,No
ZCTA5 75760,2204,67294,277,927,75760,12.568058076225045,No,No
ZCTA5 75762,14459,78520,963,7083,75762,6.660211632893008,No,No
ZCTA5 75763,6336,65022,814,2540,75763,12.847222222222221,No,No
ZCTA5 75764,158,73021,3,88,75764,1.89873417721519,No,No
ZCTA5 75765,7944,56477,756,3045,75765,9.516616314199396,No,No
ZCTA5 75766,26128,50279,4936,11429,75766,18.89161053276179,No,No
ZCTA5 75770,2557,98178,112,1094,75770,4.380132968322252,No,No
ZCTA5 75771,21408,83516,1805,9779,75771,8.431427503736922,No,No
ZCTA5 75773,14227,57854,2098,5929,75773,14.746608561186477,No,No
ZCTA5 75778,2471,43812,208,980,75778,8.417644678267907,No,No
ZCTA5 75779,22,-666666666,0,11,75779,0.0,No,No
ZCTA5 75780,404,64375,12,243,75780,2.9702970297029703,No,No
ZCTA5 75782,103,-666666666,4,35,75782,3.8834951456310676,No,No
ZCTA5 75783,7854,62410,1125,3143,75783,14.323911382734913,No,No
ZCTA5 75784,794,58750,66,418,75784,8.312342569269521,No,No
ZCTA5 75785,10906,61815,1002,3687,75785,9.18760315422703,No,No
ZCTA5 75788,43,-666666666,0,43,75788,0.0,No,No
ZCTA5 75789,7898,79112,1441,3830,75789,18.245125348189415,No,No
ZCTA5 75790,3777,61218,733,1750,75790,19.406936722266348,No,No
ZCTA5 75791,14685,72203,1942,7636,75791,13.224378617637045,No,No
ZCTA5 75792,3558,52153,990,1578,75792,27.82462057335582,No,No
ZCTA5 75801,16549,46706,2607,8513,75801,15.753217717082604,No,No
ZCTA5 75803,21702,57654,2706,6490,75803,12.468896875863976,No,No
ZCTA5 75831,5152,47358,867,1993,75831,16.828416149068325,No,No
ZCTA5 75833,2764,62378,199,1248,75833,7.199710564399421,No,No
ZCTA5 75835,11470,48706,2476,4558,75835,21.58674803836094,No,No
ZCTA5 75838,304,37386,8,86,75838,2.631578947368421,No,No
ZCTA5 75839,6189,63412,926,2536,75839,14.962029407012443,No,No
ZCTA5 75840,6428,53368,1012,2805,75840,15.743621655258245,No,No
ZCTA5 75844,4922,50294,473,2318,75844,9.609914668833808,No,No
ZCTA5 75845,2262,54850,325,989,75845,14.367816091954023,No,No
ZCTA5 75846,2609,57482,349,969,75846,13.376772709850519,No,No
ZCTA5 75847,1634,52969,160,552,75847,9.791921664626683,No,No
ZCTA5 75848,100,-666666666,16,54,75848,16.0,No,No
ZCTA5 75849,125,43125,26,54,75849,20.8,No,No
ZCTA5 75850,1447,-666666666,225,505,75850,15.549412577747063,No,No
ZCTA5 75851,4513,61310,265,1003,75851,5.871925548415688,No,No
ZCTA5 75852,3173,52768,227,457,75852,7.154112826977624,No,No
ZCTA5 75853,1042,68750,44,468,75853,4.222648752399232,No,No
ZCTA5 75855,2657,39337,442,941,75855,16.635302973278133,No,No
ZCTA5 75856,211,145096,20,139,75856,9.47867298578199,No,No
ZCTA5 75858,60,56591,0,11,75858,0.0,No,No
ZCTA5 75859,2607,59698,194,1224,75859,7.44150364403529,No,No
ZCTA5 75860,6305,60995,742,1993,75860,11.76843774781919,No,No
ZCTA5 75861,1438,75528,174,864,75861,12.100139082058414,No,No
ZCTA5 75862,10017,47377,1441,3718,75862,14.385544574223818,No,No
ZCTA5 75865,0,-666666666,0,0,75865,,No,No
ZCTA5 75884,3535,-666666666,0,0,75884,0.0,No,No
ZCTA5 75886,3005,-666666666,32,0,75886,1.064891846921797,No,No
ZCTA5 75901,28257,59350,4219,13352,75901,14.930813603708815,No,No
ZCTA5 75903,136,28554,0,68,75903,0.0,No,No
ZCTA5 75904,34191,59444,5277,16353,75904,15.433886110379923,No,No
ZCTA5 75925,3217,41328,562,1395,75925,17.469692259869444,No,No
ZCTA5 75926,1301,58375,202,565,75926,15.526518063028439,No,No
ZCTA5 75928,987,23718,338,291,75928,34.2451874366768,No,No
ZCTA5 75929,1358,63454,277,546,75929,20.39764359351988,No,No
ZCTA5 75930,1972,53472,371,620,75930,18.81338742393509,No,No
ZCTA5 75931,2053,54931,204,951,75931,9.936678032148077,No,No
ZCTA5 75932,1393,55804,327,557,75932,23.47451543431443,No,No
ZCTA5 75933,1316,-666666666,220,565,75933,16.717325227963524,No,No
ZCTA5 75934,142,-666666666,74,71,75934,52.112676056338024,No,No
ZCTA5 75935,12073,52569,2632,5445,75935,21.800712333305725,No,No
ZCTA5 75936,951,65000,103,460,75936,10.830704521556257,No,No
ZCTA5 75937,1303,80262,174,602,75937,13.35379892555641,No,No
ZCTA5 75938,2306,47609,400,933,75938,17.346053772766695,No,No
ZCTA5 75939,5415,45339,903,2680,75939,16.67590027700831,No,No
ZCTA5 75941,8666,56083,1553,3484,75941,17.920609277636743,No,No
ZCTA5 75942,162,-666666666,0,60,75942,0.0,No,No
ZCTA5 75943,1372,71500,159,600,75943,11.588921282798834,No,No
ZCTA5 75944,852,34667,224,259,75944,26.291079812206576,No,No
ZCTA5 75946,3943,58125,442,1742,75946,11.209738777580522,No,No
ZCTA5 75948,5307,46157,849,1800,75948,15.997738835500282,No,No
ZCTA5 75949,8472,49577,1241,3496,75949,14.648253068932956,No,No
ZCTA5 75951,15148,44141,4006,6265,75951,26.445735410615264,No,No
ZCTA5 75954,2719,44750,737,1205,75954,27.105553512320707,No,No
ZCTA5 75956,7374,48125,1581,3403,75956,21.44019528071603,No,No
ZCTA5 75959,974,58542,103,309,75959,10.574948665297741,No,No
ZCTA5 75960,785,70156,13,338,75960,1.6560509554140128,No,No
ZCTA5 75961,15081,38547,4370,7674,75961,28.976858298521318,No,No
ZCTA5 75962,3336,-666666666,0,1259,75962,0.0,No,No
ZCTA5 75964,20623,55039,4138,9065,75964,20.0649759976725,No,No
ZCTA5 75965,17410,52073,3639,8945,75965,20.90178058587019,No,No
ZCTA5 75966,4788,38156,1187,1811,75966,24.791144527986635,No,No
ZCTA5 75968,2128,43472,636,889,75968,29.887218045112785,No,No
ZCTA5 75969,4597,67471,658,2106,75969,14.313682836632585,No,No
ZCTA5 75972,6081,42272,1621,2274,75972,26.656799868442686,No,No
ZCTA5 75973,2934,52037,749,1274,75973,25.52828902522154,No,No
ZCTA5 75974,2726,41875,812,1064,75974,29.78723404255319,No,No
ZCTA5 75975,4441,58318,1009,1867,75975,22.720108083764917,No,No
ZCTA5 75976,1225,62417,374,456,75976,30.53061224489796,No,No
ZCTA5 75977,461,22273,151,187,75977,32.75488069414317,No,No
ZCTA5 75979,11473,43822,2225,3741,75979,19.393358319532815,No,No
ZCTA5 75980,2522,40648,628,1037,75980,24.900872323552736,No,No
ZCTA5 76001,38010,101311,3404,19369,76001,8.955538016311497,No,No
ZCTA5 76002,33076,102369,2334,18907,76002,7.05647599467892,No,No
ZCTA5 76005,4899,191250,125,2765,76005,2.551541130843029,No,No
ZCTA5 76006,24072,56312,2101,16180,76006,8.727982718511134,No,No
ZCTA5 76008,23084,154054,644,11551,76008,2.7898111245884594,No,No
ZCTA5 76009,19879,71996,2917,9033,76009,14.673776346898737,No,No
ZCTA5 76010,57197,42571,13569,27646,76010,23.723272199590888,No,No
ZCTA5 76011,22529,50200,4262,13268,76011,18.917839229437615,No,Yes
ZCTA5 76012,27769,80972,4221,14308,76012,15.200403327451475,No,No
ZCTA5 76013,35535,64585,5538,19140,76013,15.584634867032504,No,No
ZCTA5 76014,32805,60894,5145,16647,76014,15.683584819387288,No,No
ZCTA5 76015,17474,69805,2223,9648,76015,12.72175804051734,No,No
ZCTA5 76016,31079,103605,1714,16312,76016,5.514977959393803,No,No
ZCTA5 76017,46361,89930,3768,26630,76017,8.127520976682987,Yes,No
ZCTA5 76018,27827,83815,2104,16042,76018,7.561001904625004,No,No
ZCTA5 76020,32937,87923,3188,16925,76020,9.679084312475332,No,No
ZCTA5 76021,34858,84539,2590,20226,76021,7.430145160364909,No,No
ZCTA5 76022,14632,70286,712,7847,76022,4.866047020229634,No,No
ZCTA5 76023,7227,83750,755,3932,76023,10.446935104469352,No,No
ZCTA5 76028,76343,93314,5103,38833,76028,6.684306354217151,No,No
ZCTA5 76031,18108,68203,2676,8102,76031,14.777998674618953,No,No
ZCTA5 76033,27664,65488,3185,13225,76033,11.513157894736842,No,No
ZCTA5 76034,25793,196034,862,13087,76034,3.3419920133369514,No,Yes
ZCTA5 76035,3101,112983,326,1439,76035,10.512737826507578,No,No
ZCTA5 76036,30489,89393,1822,15429,76036,5.975925743710846,No,No
ZCTA5 76039,41045,80176,3484,25857,76039,8.488244609574856,No,No
ZCTA5 76040,30708,65698,2894,17215,76040,9.424254265989319,No,No
ZCTA5 76041,772,154427,0,575,76041,0.0,No,No
ZCTA5 76043,7281,75764,302,3957,76043,4.147781898090922,No,No
ZCTA5 76044,7644,88795,473,3988,76044,6.18785975928833,No,No
ZCTA5 76048,27005,61728,3251,11971,76048,12.038511386780225,No,No
ZCTA5 76049,29301,96674,1457,13368,76049,4.972526534930548,No,No
ZCTA5 76050,7395,80858,458,3740,76050,6.193373901284652,No,No
ZCTA5 76051,50303,106726,2887,31637,76051,5.739220324831521,No,No
ZCTA5 76052,27171,135348,1013,15205,76052,3.7282396672923337,No,No
ZCTA5 76053,31396,59985,3870,16175,76053,12.326411007771691,No,No
ZCTA5 76054,11886,104748,489,6688,76054,4.1140837960625944,Yes,No
ZCTA5 76055,3566,68466,481,1688,76055,13.488502523836232,No,No
ZCTA5 76058,21082,66777,3004,10444,76058,14.249122474148562,No,No
ZCTA5 76059,5224,49703,713,2488,76059,13.648545176110261,No,No
ZCTA5 76060,8552,112931,576,4850,76060,6.735266604303088,No,No
ZCTA5 76061,59,-666666666,0,59,76061,0.0,No,No
ZCTA5 76063,80101,110303,5272,42383,76063,6.581690615597807,Yes,No
ZCTA5 76064,1952,78523,126,1053,76064,6.454918032786885,No,No
ZCTA5 76065,42415,121063,2280,22758,76065,5.375456795944831,No,No
ZCTA5 76066,4923,98145,623,1898,76066,12.654885232581758,No,No
ZCTA5 76067,20582,59845,3751,9258,76067,18.22466232630454,No,No
ZCTA5 76070,766,130630,0,513,76070,0.0,No,No
ZCTA5 76071,4610,94318,922,2371,76071,20.0,No,No
ZCTA5 76073,6948,107759,333,3913,76073,4.792746113989637,No,No
ZCTA5 76077,748,-666666666,327,158,76077,43.716577540106954,No,No
ZCTA5 76078,9696,89794,854,4988,76078,8.807755775577558,No,No
ZCTA5 76082,23489,84506,2644,11978,76082,11.256332751500702,No,No
ZCTA5 76084,12058,85748,1257,5549,76084,10.424614363907779,No,No
ZCTA5 76085,11695,91128,1046,6026,76085,8.943993159469859,No,No
ZCTA5 76086,21979,65707,2431,11198,76086,11.06055780517767,No,No
ZCTA5 76087,31831,101606,2616,15706,76087,8.218403443184318,No,No
ZCTA5 76088,14693,89554,851,7352,76088,5.791873681344858,No,No
ZCTA5 76092,31212,250001,619,13498,76092,1.98321158528771,Yes,No
ZCTA5 76093,3485,52832,357,1736,76093,10.24390243902439,No,No
ZCTA5 76102,11645,81074,1307,4735,76102,11.223701159295835,No,No
ZCTA5 76103,17285,56641,3434,9092,76103,19.866936650274805,No,No
ZCTA5 76104,18914,46098,5897,8232,76104,31.17796341334461,No,No
ZCTA5 76105,23252,44193,5453,10208,76105,23.451746086358163,No,No
ZCTA5 76106,37777,51972,9071,18465,76106,24.011964952219607,No,No
ZCTA5 76107,29629,77277,3100,17612,76107,10.462722332849573,No,No
ZCTA5 76108,44930,73183,3808,22085,76108,8.475406187402626,No,No
ZCTA5 76109,25658,99102,2766,13499,76109,10.780263465585783,Yes,Yes
ZCTA5 76110,33640,59933,6558,16205,76110,19.494649227110582,No,No
ZCTA5 76111,21366,54884,2802,11210,76111,13.114293737714124,No,No
ZCTA5 76112,44116,53335,8811,22755,76112,19.972345634237012,No,No
ZCTA5 76114,27297,63454,4511,13316,76114,16.525625526614647,No,No
ZCTA5 76115,21355,45311,5428,8997,76115,25.417934909857177,No,No
ZCTA5 76116,49232,50982,11184,25241,76116,22.716932076698082,Yes,No
ZCTA5 76117,32692,49782,4715,16010,76117,14.42248868224642,No,No
ZCTA5 76118,16822,89394,1390,9624,76118,8.262988943050766,No,No
ZCTA5 76119,51401,44605,11376,21657,76119,22.13186513881053,No,No
ZCTA5 76120,19842,70129,2502,11704,76120,12.609615966132445,No,No
ZCTA5 76123,40973,91180,3523,22196,76123,8.598345251751153,No,No
ZCTA5 76126,25480,106467,943,12781,76126,3.70094191522763,No,No
ZCTA5 76127,1657,103971,0,390,76127,0.0,No,No
ZCTA5 76129,1724,-666666666,0,545,76129,0.0,No,No
ZCTA5 76131,50572,101087,1992,26870,76131,3.93893854306731,No,No
ZCTA5 76132,26709,68284,3327,14528,76132,12.456475345389196,No,No
ZCTA5 76133,54241,69506,7319,26468,76133,13.493482789771575,No,No
ZCTA5 76134,29211,65516,3216,15603,76134,11.009551196467084,No,No
ZCTA5 76135,18648,69525,1805,10049,76135,9.67932217932218,No,No
ZCTA5 76137,58970,86733,3674,34997,76137,6.230286586399864,No,No
ZCTA5 76140,31882,70933,3399,16225,76140,10.661188131233926,No,No
ZCTA5 76148,24080,88121,2230,13599,76148,9.26079734219269,No,No
ZCTA5 76155,6295,59653,654,4649,76155,10.389197776012708,No,No
ZCTA5 76164,13853,52691,3426,6769,76164,24.7311051757742,No,No
ZCTA5 76177,21967,102719,952,13868,76177,4.333773387353758,No,No
ZCTA5 76179,74074,106288,4876,39189,76179,6.582606582606583,Yes,No
ZCTA5 76180,37271,76416,2605,21118,76180,6.989348286871831,No,No
ZCTA5 76182,30509,110669,1463,16475,76182,4.795306303058114,No,No
ZCTA5 76201,28345,37703,7000,18018,76201,24.695713529723054,No,No
ZCTA5 76203,1026,-666666666,0,352,76203,0.0,No,No
ZCTA5 76205,20734,60196,3681,12718,76205,17.753448442172278,No,No
ZCTA5 76207,16685,88152,1539,8242,76207,9.22385376086305,No,No
ZCTA5 76208,27364,100314,2086,13785,76208,7.623154509574624,No,No
ZCTA5 76209,27538,69090,4440,15593,76209,16.123175248747184,No,No
ZCTA5 76210,44990,102036,3528,25525,76210,7.841742609468771,Yes,No
ZCTA5 76225,3093,75750,335,1862,76225,10.830908503071452,No,No
ZCTA5 76226,37413,165428,1137,18633,76226,3.0390505973859354,No,No
ZCTA5 76227,49155,106113,3770,27757,76227,7.669616519174041,No,No
ZCTA5 76228,1258,67386,158,549,76228,12.559618441971383,No,No
ZCTA5 76230,9742,68301,946,4106,76230,9.710531718332991,No,No
ZCTA5 76233,3256,68068,197,1583,76233,6.0503685503685505,No,No
ZCTA5 76234,20110,85052,922,10328,76234,4.584783689706614,No,No
ZCTA5 76238,499,107614,0,305,76238,0.0,No,No
ZCTA5 76239,1157,56042,78,532,76239,6.741573033707865,No,No
ZCTA5 76240,29253,58384,4754,14360,76240,16.2513246504632,No,No
ZCTA5 76241,10,-666666666,0,10,76241,0.0,No,No
ZCTA5 76244,75185,116568,3929,40519,76244,5.225776418168518,No,No
ZCTA5 76245,1847,66652,303,566,76245,16.40498105035192,No,No
ZCTA5 76247,16870,107405,465,9247,76247,2.756372258446947,No,No
ZCTA5 76248,40130,161383,1300,20695,76248,3.23947171692001,Yes,No
ZCTA5 76249,9572,103375,632,5378,76249,6.602590890096113,No,No
ZCTA5 76250,835,81964,22,351,76250,2.6347305389221556,No,No
ZCTA5 76251,672,61172,58,250,76251,8.630952380952381,No,No
ZCTA5 76252,2729,103098,137,1647,76252,5.020153902528398,No,No
ZCTA5 76253,264,64130,0,114,76253,0.0,No,No
ZCTA5 76255,5743,53901,986,2566,76255,17.16872714609089,No,No
ZCTA5 76258,7559,81552,613,3871,76258,8.109538298716762,No,No
ZCTA5 76259,5611,82041,655,2922,76259,11.673498485118518,No,No
ZCTA5 76261,152,58571,4,71,76261,2.631578947368421,No,No
ZCTA5 76262,42072,130524,1829,22719,76262,4.34730937440578,No,No
ZCTA5 76263,20,-666666666,0,20,76263,0.0,No,No
ZCTA5 76264,1143,75149,115,642,76264,10.061242344706912,No,No
ZCTA5 76265,1696,75212,289,747,76265,17.04009433962264,No,No
ZCTA5 76266,18546,93327,1068,10595,76266,5.75865415723067,No,No
ZCTA5 76267,64,-666666666,0,38,76267,0.0,No,No
ZCTA5 76268,125,83125,0,51,76268,0.0,No,No
ZCTA5 76270,2064,68705,252,1008,76270,12.209302325581394,No,No
ZCTA5 76271,1961,77750,167,1116,76271,8.516063233044365,No,No
ZCTA5 76272,5185,93800,332,2560,76272,6.403085824493732,No,No
ZCTA5 76273,10553,81969,762,5109,76273,7.220695536814175,No,No
ZCTA5 76301,15610,36250,4704,7140,76301,30.134529147982065,No,No
ZCTA5 76302,11169,51159,1481,5577,76302,13.259915838481511,No,No
ZCTA5 76305,4829,73729,491,2312,76305,10.167736591426795,No,No
ZCTA5 76306,14391,47746,3185,6333,76306,22.131887985546523,No,No
ZCTA5 76308,20493,70872,3145,11172,76308,15.346703752500854,No,No
ZCTA5 76309,14216,52250,2286,7148,76309,16.08047270680923,No,No
ZCTA5 76310,19676,79264,1492,11190,76310,7.582842041065257,No,No
ZCTA5 76311,7009,91048,68,5839,76311,0.9701811956056499,No,No
ZCTA5 76351,1687,51010,367,695,76351,21.75459395376408,No,No
ZCTA5 76354,11794,64493,1033,5768,76354,8.758690859759199,No,No
ZCTA5 76357,490,77083,19,225,76357,3.877551020408163,No,No
ZCTA5 76360,2541,51500,464,1119,76360,18.260527351436444,No,No
ZCTA5 76363,247,34107,47,123,76363,19.02834008097166,No,No
ZCTA5 76364,228,62083,41,116,76364,17.982456140350877,No,No
ZCTA5 76365,4566,62397,416,2036,76365,9.110819097678494,No,No
ZCTA5 76366,1984,49706,385,948,76366,19.405241935483872,No,No
ZCTA5 76367,13984,68058,605,5476,76367,4.326372997711671,No,No
ZCTA5 76370,478,83250,3,232,76370,0.6276150627615062,No,No
ZCTA5 76371,1628,57431,144,735,76371,8.845208845208845,No,No
ZCTA5 76372,1005,69167,94,448,76372,9.35323383084577,No,No
ZCTA5 76373,155,77938,12,72,76373,7.741935483870968,No,No
ZCTA5 76374,3629,41019,737,1706,76374,20.30862496555525,No,No
ZCTA5 76377,438,52857,51,156,76377,11.643835616438356,No,No
ZCTA5 76379,596,80972,35,327,76379,5.87248322147651,No,No
ZCTA5 76380,3526,53197,395,1549,76380,11.202495745887692,No,No
ZCTA5 76384,12279,50250,2168,5764,76384,17.656160925156772,No,No
ZCTA5 76388,205,48125,29,104,76388,14.146341463414632,No,No
ZCTA5 76389,1418,99375,92,746,76389,6.488011283497884,No,No
ZCTA5 76401,30703,56918,4817,16179,76401,15.68902061687783,No,No
ZCTA5 76402,720,-666666666,0,401,76402,0.0,No,No
ZCTA5 76424,8656,44423,1414,4009,76424,16.335489833641407,No,No
ZCTA5 76426,11132,82346,540,5460,76426,4.8508803449514915,No,No
ZCTA5 76427,1030,70141,91,436,76427,8.83495145631068,No,No
ZCTA5 76429,129,2499,42,47,76429,32.55813953488372,No,No
ZCTA5 76430,2260,60093,296,1191,76430,13.097345132743362,No,No
ZCTA5 76431,4543,70536,913,2064,76431,20.09685230024213,No,No
ZCTA5 76432,1178,53333,191,490,76432,16.213921901528014,No,No
ZCTA5 76433,1945,108080,91,866,76433,4.67866323907455,No,No
ZCTA5 76435,541,59792,74,234,76435,13.67837338262477,No,No
ZCTA5 76436,101,57125,13,62,76436,12.871287128712872,No,No
ZCTA5 76437,5920,63272,393,2970,76437,6.638513513513514,No,No
ZCTA5 76439,0,-666666666,0,0,76439,,No,No
